order_id,city,order_date,order_time,delivery_partner,distance_km,prep_time_min,estimated_eta_min,actual_delivery_time_min,on_time,cancelled,cancellation_reason,order_value,delivery_fee,customer_rating,payment_method,restaurant_category,weather,peak_hour
955,Mumbai,8/15/2025,3:31 PM,DP042,8.2,60,40,87,false,true,Weather,487.13,48.26,4.0,UPI,Grocery,Clear,false
956,Chennai,7/30/2025,5:59 AM,DP014,27.25,54,12,84,true,false,Rider,1460.33,41.21,4.9,UPI,Dairy,Rainy,false
957,Delhi,6/19/2025,7:48 AM,DP011,1.91,51,39,51,false,false,Customer,141.38,38.03,1.3,Cash,Snacks,Rainy,false
958,Chennai,5/29/2025,9:34 PM,DP007,26.47,54,25,41,false,true,Restaurant,901.62,23.65,3.0,UPI,Bakery,Rainy,false
959,Hyderabad,5/9/2025,12:41 AM,DP045,22.63,22,23,31,true,false,Rider,1462.0,23.43,4.5,UPI,Pharmacy,Clear,true
960,Hyderabad,6/20/2025,5:28 AM,DP022,9.57,18,45,45,true,false,Rider,897.65,36.71,4.7,Card,Grocery,Clear,false
961,Bengaluru,2/9/2025,8:56 PM,DP018,5.0,55,53,31,true,false,Customer,911.95,61.98,4.8,Cash,Bakery,Clear,false
962,Pune,5/8/2025,10:38 PM,DP017,5.34,57,34,28,false,true,Customer,212.11,45.99,1.5,Card,Pharmacy,Clear,true
963,Pune,6/1/2025,6:46 PM,DP009,28.83,40,19,64,false,true,Weather,674.98,76.13,4.1,Card,Grocery,Rainy,false
964,Lucknow,6/13/2025,11:50 AM,DP048,8.15,9,52,51,false,false,Rider,1099.58,79.49,2.5,Cash,Grocery,Rainy,true
965,Delhi,3/16/2025,7:57 PM,DP045,11.22,2,55,40,false,false,Customer,488.85,75.64,4.2,Cash,Pharmacy,Rainy,false
966,Chennai,1/3/2025,9:12 AM,DP001,15.37,59,40,67,true,true,Rider,1190.92,70.83,3.6,Cash,Bakery,Rainy,true
967,Mumbai,9/13/2025,7:20 PM,DP031,14.25,26,26,18,true,true,Customer,744.86,50.68,2.3,Cash,Grocery,Rainy,true
968,Chennai,2/9/2025,1:03 AM,DP034,11.98,12,59,70,false,true,Rider,767.27,15.95,1.2,UPI,Snacks,Rainy,true
969,Ahmedabad,6/18/2025,12:07 AM,DP006,15.65,52,28,26,true,true,Weather,403.72,63.97,4.3,Cash,Bakery,Rainy,true
970,Ahmedabad,11/25/2025,4:26 PM,DP037,13.01,45,35,80,true,false,Customer,1398.75,30.1,3.9,Cash,Pharmacy,Rainy,false
971,Kolkata,11/4/2025,4:58 PM,DP016,17.26,25,25,38,false,false,Customer,1320.15,31.87,3.3,Card,Pharmacy,Clear,true
972,Mumbai,3/4/2025,1:05 AM,DP038,19.3,6,59,43,true,false,Rider,1324.75,23.71,3.1,Card,Dairy,Clear,false
973,Mumbai,7/11/2025,5:50 PM,DP021,9.25,24,43,84,false,false,Weather,884.36,23.76,1.5,Card,Bakery,Clear,true
974,Chennai,6/21/2025,11:34 AM,DP007,19.82,48,46,42,false,true,Customer,104.9,42.66,4.6,Cash,Pharmacy,Clear,false
975,Jaipur,12/14/2025,8:45 PM,DP026,14.6,50,22,15,true,false,Rider,1386.43,51.74,4.0,Card,Pharmacy,Rainy,true
976,Kolkata,4/25/2025,11:02 PM,DP048,6.06,12,19,11,false,true,Customer,623.64,50.45,2.1,UPI,Bakery,Rainy,true
977,Ahmedabad,12/23/2025,6:46 AM,DP015,15.71,5,53,66,true,false,Restaurant,960.7,15.16,2.2,Cash,Bakery,Rainy,true
978,Delhi,2/7/2025,6:08 PM,DP009,8.14,29,52,74,false,true,Weather,816.98,69.57,3.4,UPI,Bakery,Clear,false
979,Hyderabad,11/11/2025,4:57 PM,DP025,16.93,18,22,51,false,true,Weather,645.93,11.83,4.9,UPI,Snacks,Rainy,false
980,Bengaluru,1/24/2025,1:33 AM,DP030,4.19,42,24,34,false,true,Weather,1324.14,39.47,1.3,Cash,Dairy,Rainy,true
981,Pune,12/21/2025,5:42 AM,DP026,16.0,51,39,82,true,false,Weather,954.2,17.38,2.9,Cash,Dairy,Clear,true
982,Chennai,11/13/2025,2:54 AM,DP044,18.33,53,59,75,true,false,Restaurant,1301.42,75.83,1.3,Cash,Grocery,Rainy,true
983,Hyderabad,8/22/2025,2:46 PM,DP032,21.86,54,10,20,false,true,Rider,1286.43,48.56,2.9,UPI,Dairy,Clear,true
984,Hyderabad,1/22/2025,12:47 AM,DP027,11.97,53,13,53,true,false,Customer,252.34,54.9,3.5,Card,Grocery,Clear,false
985,Lucknow,10/28/2025,10:51 PM,DP020,11.86,16,15,33,false,false,Weather,1173.95,21.23,1.1,UPI,Dairy,Rainy,true
986,Kolkata,1/4/2025,7:25 PM,DP029,14.35,30,23,33,false,true,Weather,907.35,18.3,1.8,Cash,Grocery,Clear,false
987,Delhi,11/6/2025,8:43 AM,DP023,25.2,42,30,90,true,true,Rider,1137.37,78.73,1.2,UPI,Dairy,Clear,true
988,Bengaluru,3/14/2025,12:37 PM,DP024,11.59,49,23,88,false,true,Rider,1258.01,72.43,3.4,Card,Snacks,Clear,true
989,Lucknow,1/16/2025,5:38 AM,DP003,25.73,8,30,78,true,false,Customer,1437.79,27.7,3.2,Card,Pharmacy,Clear,false
990,Delhi,5/24/2025,1:19 AM,DP049,2.68,13,21,84,true,false,Weather,343.58,46.73,3.9,Cash,Bakery,Clear,false
991,Jaipur,3/22/2025,4:29 PM,DP017,25.11,38,54,17,false,false,Weather,1304.21,69.86,1.6,UPI,Grocery,Rainy,true
992,Pune,1/3/2025,5:23 AM,DP039,14.04,32,47,62,false,false,Customer,252.54,70.53,1.8,UPI,Grocery,Clear,false
993,Jaipur,11/22/2025,2:00 PM,DP002,24.81,26,36,36,false,false,Customer,562.73,19.06,3.7,UPI,Grocery,Rainy,true
994,Bengaluru,12/20/2025,9:27 AM,DP025,11.65,30,51,73,true,true,Rider,255.14,69.99,1.1,Cash,Bakery,Clear,true
995,Hyderabad,3/3/2025,10:23 AM,DP036,7.37,34,54,88,true,false,Weather,1412.25,21.61,1.1,Cash,Dairy,Clear,false
996,Delhi,2/3/2025,11:24 PM,DP038,14.24,4,11,16,true,false,Customer,826.47,32.69,4.4,UPI,Pharmacy,Clear,false
997,Lucknow,7/3/2025,1:16 PM,DP043,20.56,54,60,29,true,true,Weather,672.72,42.63,2.5,Card,Snacks,Rainy,true
998,Ahmedabad,12/28/2025,2:13 AM,DP021,25.84,19,46,68,true,true,Restaurant,923.11,11.52,2.9,Cash,Snacks,Rainy,true
999,Jaipur,12/24/2025,6:50 PM,DP023,10.95,35,14,64,true,true,Rider,963.28,52.13,2.4,Card,Bakery,Rainy,false
1000,Ahmedabad,7/5/2025,2:04 AM,DP010,23.35,58,16,58,true,false,Weather,257.69,57.71,2.8,Card,Dairy,Rainy,false
